STATE,ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,LATITUDE,LONGITUD,MAN_COLL,WEATHER,SCH_BUS,ARR_HOUR,ARR_MIN,CF1,CF2,CF3,FATALS,DRUNK_DR
1,10027,2,0,4,125,9,1,2014,5,18,30,0,33.30194444,-87.62777778,2,10,0,18,35,0,0,0,1,1
1,10028,1,0,1,39,10,1,2014,6,7,10,0,31.26273333,-86.35979444,0,5,0,7,35,0,0,0,1,0
1,10029,3,0,11,73,11,1,2014,7,2,15,0,33.50629167,-86.84914167,6,2,0,2,25,0,0,0,1,0
1,10030,1,0,1,89,13,1,2014,2,13,20,0,34.95873333,-86.417275,0,2,0,13,25,0,0,0,1,1
1,10031,2,0,2,39,14,1,2014,3,10,9,1,31.28079444,-86.22243333,6,1,0,10,14,0,0,0,1,0
1,10032,1,0,1,5,15,1,2014,4,2,40,0,31.71496111,-85.69964167,0,1,0,3,20,0,0,0,1,1
1,10033,2,0,4,125,15,1,2014,4,22,50,0,33.05856944,-87.51181667,2,1,0,23,10,0,0,0,1,0
1,10034,1,0,1,113,17,1,2014,6,19,16,0,32.24401389,-85.115525,0,1,0,19,28,0,0,0,1,1
1,10035,2,0,4,111,18,1,2014,7,14,10,0,33.31394167,-85.61467222,6,1,0,14,23,0,0,0,1,0
1,10036,1,0,2,3,18,1,2014,7,22,5,0,30.96759722,-87.75895833,0,1,0,22,29,0,0,0,1,1
1,10037,2,0,3,73,19,1,2014,1,11,12,1,33.54454722,-86.73997222,1,1,0,11,17,0,0,0,1,0
1,10038,1,0,1,49,20,1,2014,2,0,15,1,34.45028333,-85.73530278,0,1,0,6,15,0,0,0,1,0
1,10039,4,0,4,85,20,1,2014,2,16,55,0,31.98539167,-86.53645,1,1,0,17,25,14,0,0,1,0
1,10040,1,0,2,89,25,1,2014,7,9,3,1,34.719975,-86.58530556,0,1,0,9,7,0,0,0,1,0
1,10041,1,1,1,93,26,1,2014,1,19,55,1,34.19474722,-88.12653333,0,1,0,20,9,0,0,0,1,0
1,10042,4,0,9,51,28,1,2014,3,7,55,0,32.54133056,-86.26928333,0,3,0,8,5,0,0,0,2,0
1,10043,1,0,5,125,28,1,2014,3,11,35,0,33.17968611,-87.411075,0,4,0,11,43,0,0,0,3,0
1,10044,2,0,2,89,29,1,2014,4,11,55,1,34.87885556,-86.56821111,1,1,0,12,5,0,0,0,1,0
1,10045,1,0,1,49,30,1,2014,5,7,15,0,34.262775,-85.82644167,0,1,0,9,3,0,0,0,1,1
1,10046,2,0,3,43,30,1,2014,5,10,51,1,34.19471667,-86.98208056,6,1,0,11,0,0,0,0,1,0
1,10047,1,0,1,21,30,1,2014,5,5,0,1,32.67191111,-86.78619722,0,10,0,12,45,0,0,0,1,0
1,10048,3,0,3,21,30,1,2014,5,13,40,0,32.831275,-86.71261667,2,1,0,13,55,0,0,0,1,0
1,10049,1,0,1,11,30,1,2014,5,17,20,0,32.07518889,-85.68445,0,10,0,18,6,0,0,0,1,1
1,10050,1,0,1,81,30,1,2014,5,21,52,0,32.59298611,-85.56723056,0,1,0,22,8,0,0,0,1,1
1,10051,2,0,3,79,31,1,2014,6,7,10,1,34.51612222,-87.20615,6,1,0,7,30,0,0,0,2,0
1,10052,1,0,1,5,9,1,2014,5,23,45,0,32.01590833,-85.08973889,0,2,0,0,20,0,0,0,1,0
1,10053,2,0,2,89,14,1,2014,3,6,59,0,34.63373056,-86.53868611,2,10,0,7,6,0,0,0,1,0
1,10054,1,0,1,117,23,1,2014,5,12,14,0,33.12335556,-86.70540556,0,1,0,12,18,0,0,0,1,0
1,10055,1,2,1,3,17,1,2014,6,14,3,0,30.24939167,-87.7959,0,1,0,14,10,0,0,0,1,1
1,10056,1,0,1,63,17,1,2014,6,15,15,0,32.87214444,-88.10737778,0,1,0,15,30,20,0,0,1,0
1,10057,1,0,5,13,26,1,2014,1,4,45,1,31.573675,-86.84961667,0,10,0,5,20,0,0,0,1,0
1,10058,5,0,6,73,27,1,2014,2,13,0,1,33.52091389,-86.84862778,1,1,0,13,8,0,0,0,1,0
1,10059,2,0,2,105,28,1,2014,3,11,5,1,32.80983333,-87.26347778,6,4,0,12,0,0,0,0,1,0
1,10060,1,0,1,125,31,1,2014,6,16,36,0,33.16004167,-87.52141944,0,1,0,16,45,0,0,0,1,0
1,10061,1,1,6,97,25,1,2014,7,18,25,0,30.70868889,-88.19252778,0,1,0,18,31,0,0,0,1,0
1,10062,1,0,1,31,1,2,2014,7,13,35,0,31.54682778,-85.98143611,0,1,0,13,55,0,0,0,1,0
1,10063,1,0,1,31,1,2,2014,7,0,1,0,31.38656944,-85.89539722,0,1,0,1,40,0,0,0,1,0
1,10064,1,0,1,1,1,2,2014,7,7,20,1,32.51675,-86.43377222,0,10,0,7,30,0,0,0,1,0
1,10065,2,0,2,113,1,2,2014,7,23,45,0,32.35276389,-85.02732222,2,5,0,0,3,0,0,0,1,1
1,10066,1,0,1,91,3,2,2014,2,15,45,0,32.28255278,-87.48691389,0,1,0,16,30,0,0,0,1,1
1,10067,3,0,4,57,2,2,2014,1,20,23,0,33.73273889,-87.81021667,2,2,0,20,31,0,0,0,3,1
1,10068,2,0,2,89,3,2,2014,2,15,45,0,34.9174,-86.42546111,2,1,0,15,49,0,0,0,1,0
1,10069,2,0,2,71,3,2,2014,2,10,53,0,34.65374722,-86.06235278,2,10,0,10,57,0,0,0,1,0
1,10070,2,0,4,19,4,2,2014,3,12,14,0,34.10569444,-85.55069167,2,10,0,12,31,0,0,0,2,0
1,10071,1,1,1,97,4,2,2014,3,13,20,1,30.85288611,-88.07419444,0,10,0,13,42,0,0,0,1,0
1,10072,1,2,1,117,4,2,2014,3,18,2,0,33.33511111,-86.78329444,0,10,0,18,8,0,0,0,1,0
1,10073,2,0,2,123,4,2,2014,3,8,45,0,32.90754167,-86.00463056,2,10,0,8,55,0,0,0,1,0
1,10074,1,1,1,125,5,2,2014,4,0,58,1,33.16575556,-87.55063889,0,10,0,1,2,0,0,0,1,0
1,10075,2,0,2,89,5,2,2014,4,22,0,1,34.78423889,-86.66152222,1,8,0,22,4,0,0,0,1,0
1,10076,1,0,1,101,5,2,2014,4,8,20,0,32.41271667,-86.27566667,0,10,0,8,24,0,0,0,1,1
1,10077,1,0,1,1,8,2,2014,7,4,55,1,32.54638889,-86.45425833,0,1,0,5,2,0,0,0,1,1
1,10078,1,0,1,113,8,2,2014,7,15,46,0,32.27925556,-85.38469444,0,1,0,16,3,0,0,0,1,1
1,10079,2,0,2,3,8,2,2014,7,18,50,0,31.16600556,-87.78759444,8,1,0,19,20,0,0,0,1,1
1,10080,1,0,1,79,9,2,2014,1,17,15,1,34.42932222,-87.18440556,0,1,0,17,20,0,0,0,1,1
1,10081,2,2,3,1,9,2,2014,1,23,0,1,32.59652778,-86.4777,1,1,0,23,18,23,15,0,2,0
1,10082,1,1,1,21,13,2,2014,5,17,0,1,33.03509444,-86.72337222,0,1,0,17,15,23,0,0,1,0
1,10083,2,0,2,125,13,2,2014,5,18,0,0,33.52215556,-87.48473333,6,10,0,18,15,0,0,0,1,0
1,10084,1,0,3,103,13,2,2014,5,21,30,0,34.33486944,-87.0585,0,1,0,22,26,0,0,0,1,1
1,10085,1,0,1,117,15,2,2014,7,7,15,0,33.17149722,-86.80384167,0,1,0,7,32,0,0,0,1,1
1,10086,1,0,1,43,17,2,2014,2,18,15,0,34.26750556,-86.82086389,0,2,0,18,45,0,0,0,1,1
1,10087,2,1,2,73,18,2,2014,3,11,30,1,33.56219722,-86.734475,0,1,0,11,41,0,0,0,1,0
1,10088,1,0,1,101,19,2,2014,4,20,35,0,32.34329722,-86.11479167,0,10,0,20,45,0,0,0,1,1
1,10089,2,0,2,97,21,2,2014,6,3,19,1,30.676125,-88.179975,1,2,0,3,31,0,0,0,1,1
1,10090,2,0,3,97,1,2,2014,7,16,49,1,30.89243056,-88.03959722,6,1,0,17,6,0,0,0,1,0
1,10091,2,0,5,111,5,2,2014,4,7,29,1,33.31273333,-85.48493611,6,10,0,7,37,0,0,0,1,0
1,10092,3,1,5,113,11,2,2014,3,20,57,1,32.46111111,-85.00165278,0,2,0,21,7,0,0,0,1,0
1,10093,1,0,1,15,16,2,2014,1,8,45,0,33.59625556,-85.89483611,0,1,0,9,0,0,0,0,1,1
1,10094,1,0,1,97,23,2,2014,1,3,8,1,30.62955556,-88.11661111,0,2,0,3,14,0,0,0,1,1
1,10095,3,0,3,73,3,1,2014,6,18,10,0,33.63524167,-86.80630556,2,10,0,18,26,0,0,0,1,0
1,10096,1,1,3,81,8,2,2014,7,19,1,1,32.59496944,-85.21876111,0,1,0,19,8,0,0,0,1,0
1,10097,1,0,1,47,13,2,2014,5,21,0,0,32.37304722,-86.99410278,0,1,0,21,25,0,0,0,1,1
1,10098,3,0,6,97,15,2,2014,7,23,5,1,30.80138611,-88.33311944,2,1,0,23,15,0,0,0,3,1
1,10099,1,0,4,101,17,2,2014,2,21,50,1,32.284725,-86.18450278,0,1,0,22,15,0,0,0,1,0
1,10100,1,1,1,101,17,2,2014,2,17,43,0,32.32633056,-86.32790833,0,10,0,17,52,0,0,0,1,0
1,10101,2,0,1,81,20,2,2014,5,13,30,0,32.6964,-85.26898611,0,10,0,13,50,0,0,0,1,0
1,10102,2,0,8,97,21,2,2014,6,18,10,1,31.0069,-88.23364167,8,1,0,18,25,0,0,0,1,1
1,10103,2,0,5,47,21,2,2014,6,22,45,1,32.371675,-87.00669722,6,1,0,23,0,0,0,0,1,1
1,10104,1,0,1,81,22,2,2014,7,7,55,0,32.56369444,-85.38873611,0,1,0,8,15,0,0,0,1,0
1,10105,2,0,5,101,23,2,2014,1,12,17,1,32.36591944,-86.09264444,0,10,0,12,30,0,0,0,2,0
1,10106,1,0,1,43,23,2,2014,1,21,0,1,34.17478333,-86.65009722,0,1,0,21,24,0,0,0,1,0
1,10107,1,0,5,39,23,2,2014,1,22,0,0,31.15366111,-86.48455278,0,2,0,22,25,0,0,0,3,1
1,10108,2,0,3,89,25,2,2014,3,4,40,1,34.85126667,-86.57139444,6,2,0,5,0,0,0,0,2,1
1,10109,1,0,1,121,25,2,2014,3,6,20,0,33.12365833,-86.29142778,0,1,0,6,40,0,0,0,1,0
1,10110,1,0,1,73,21,2,2014,6,23,23,0,33.52407222,-86.77823333,0,1,0,23,35,0,0,0,1,1
1,10111,2,0,2,125,23,2,2014,1,16,26,0,33.18979722,-87.30030833,6,1,0,16,38,0,0,0,1,0
1,10112,1,0,1,31,24,2,2014,2,12,38,0,31.38218056,-86.08644722,0,1,0,12,43,0,0,0,1,0
1,10113,1,0,1,37,28,2,2014,6,11,10,0,33.06035556,-86.04725,0,1,0,11,27,0,0,0,1,1
1,10114,1,0,3,49,26,2,2014,4,20,55,0,34.25949722,-86.08535556,0,1,0,21,9,0,0,0,1,1
1,10115,1,0,1,53,28,2,2014,6,7,40,0,31.08384722,-87.48025278,0,1,0,7,50,0,0,0,1,0
1,10116,1,0,1,85,1,3,2014,7,6,0,0,32.10328333,-86.58860833,0,1,0,7,30,0,0,0,1,1
1,10117,1,0,1,29,4,3,2014,3,11,45,1,33.51765556,-85.63361944,0,10,0,12,0,0,0,0,1,0
1,10118,1,0,6,97,2,3,2014,1,0,10,0,30.66119167,-88.1909,0,10,0,0,16,0,0,0,1,0
1,10119,1,0,3,95,3,3,2014,2,12,15,0,34.36320278,-86.40636667,0,10,0,12,22,0,0,0,1,0
1,10120,1,0,2,55,3,3,2014,2,18,0,0,34.12985556,-86.06294444,0,10,0,18,10,0,0,0,1,1
1,10121,1,0,1,97,4,3,2014,3,22,27,1,30.66808889,-88.04944444,0,10,0,22,33,0,0,0,1,1
1,10122,1,1,1,73,4,3,2014,3,12,12,0,33.4977,-86.794125,0,1,0,12,18,0,0,0,1,0
1,10123,2,0,2,87,5,3,2014,4,9,10,1,32.41217222,-85.95096389,1,1,0,9,30,19,0,0,1,0
1,10124,1,1,1,1,5,3,2014,4,19,40,0,32.58379167,-86.46428889,0,10,0,20,0,0,0,0,1,0
1,10125,1,0,1,79,8,3,2014,7,20,45,0,34.58647778,-87.35700278,0,1,0,21,10,0,0,0,1,0
1,10126,1,0,1,91,8,3,2014,7,16,45,1,32.45573889,-87.53394722,0,1,0,17,5,0,0,0,1,1
1,10127,1,0,1,25,10,3,2014,2,22,5,0,31.54104444,-87.79090556,0,1,0,22,24,0,0,0,1,0
1,10128,1,0,1,125,11,3,2014,3,10,5,1,33.18902222,-87.32625278,0,1,0,88,88,0,0,0,1,0
1,10129,4,0,4,49,5,2,2014,4,19,10,0,34.24621667,-85.85006389,2,1,0,19,25,0,0,0,2,0
1,10130,1,0,1,91,10,3,2014,2,21,30,0,32.48728333,-87.80341944,0,10,0,99,99,0,0,0,1,0
1,10131,2,0,3,45,24,3,2014,2,21,11,0,31.30071111,-85.76359722,2,1,0,21,21,0,0,0,1,1
1,10132,2,0,4,97,1,3,2014,7,23,20,1,30.69848333,-88.12412222,1,2,0,23,28,0,0,0,1,1
1,10133,1,0,1,71,8,3,2014,7,4,0,0,34.67371111,-86.02336667,0,1,0,9,45,0,0,0,1,0
1,10134,2,0,2,87,13,3,2014,5,9,50,0,32.307875,-85.67876111,6,1,0,10,5,0,0,0,1,0
1,10135,1,0,1,97,13,3,2014,5,21,0,0,30.81267778,-88.18560833,0,1,0,21,29,0,0,0,1,0
1,10136,2,0,3,15,14,3,2014,6,10,0,1,33.76795833,-85.89258889,6,1,0,10,25,0,0,0,1,0
1,10137,1,0,1,117,14,3,2014,6,16,25,0,33.38441111,-86.62213056,0,10,0,16,37,0,0,0,1,1
1,10138,1,0,2,23,14,3,2014,6,14,55,0,31.83293056,-88.275625,0,1,0,99,99,0,0,0,2,0
1,10139,1,0,1,21,14,3,2014,6,18,10,0,32.89476944,-86.83405278,0,1,0,18,32,0,0,0,1,1
1,10140,1,0,1,123,16,3,2014,1,6,35,0,33.03165278,-85.69520556,0,2,0,6,50,0,0,0,1,1
1,10141,2,0,2,73,17,3,2014,2,10,9,1,33.37389167,-86.91751944,6,10,0,10,20,0,0,0,1,0
1,10142,2,0,3,113,17,3,2014,2,7,15,1,32.34571667,-85.127825,6,10,0,7,29,0,0,0,1,0
1,10143,3,0,4,37,17,3,2014,2,15,20,1,33.01977222,-86.10343611,6,2,0,15,30,0,0,0,1,0
1,10144,2,0,2,101,17,3,2014,2,6,19,1,32.36778056,-86.37341111,2,2,0,6,28,0,0,0,1,0
1,10145,1,0,1,61,20,3,2014,5,19,10,0,31.17379167,-85.79868333,0,1,0,19,25,0,0,0,1,0
1,10146,1,0,1,59,21,3,2014,6,7,50,0,34.40958333,-88.03554722,0,1,0,8,6,0,0,0,1,0
1,10147,1,0,1,81,21,3,2014,6,7,45,1,32.62387222,-85.38787778,0,1,0,7,53,0,0,0,1,0
1,10148,1,0,3,43,22,3,2014,7,1,45,0,34.16446667,-86.89400278,0,1,0,1,55,0,0,0,1,1
1,10149,1,1,1,89,22,3,2014,7,23,8,0,34.73506389,-86.62011944,0,1,0,23,32,0,0,0,1,0
1,10150,3,0,4,81,25,3,2014,3,7,58,1,32.58191111,-85.50158056,7,1,0,8,6,0,0,0,2,0
1,10151,1,0,1,9,25,3,2014,3,19,15,0,33.85488333,-86.85466667,0,1,0,19,30,0,0,0,1,0
1,10152,1,0,1,83,1,2,2014,7,3,40,0,34.67144444,-86.87311111,0,10,0,88,88,0,0,0,1,0
1,10153,1,0,2,3,22,3,2014,7,13,35,1,30.77141944,-87.78315,0,1,0,13,48,0,0,0,1,1
1,10154,1,0,2,97,22,3,2014,7,19,35,0,30.65603333,-88.39613611,0,1,0,19,49,0,0,0,2,1
1,10155,1,0,2,125,22,3,2014,7,22,18,0,33.12085556,-87.49256667,0,1,0,22,40,0,0,0,1,0
1,10156,1,0,3,3,22,3,2014,7,23,25,0,31.04458333,-87.72328333,0,1,0,99,99,0,0,0,1,1
1,10157,1,0,3,125,30,3,2014,1,13,48,1,33.20889167,-87.56944722,0,1,0,13,54,0,0,0,1,1
1,10158,2,0,2,97,31,3,2014,2,17,49,0,30.57433889,-88.24155556,6,1,0,17,55,0,0,0,1,0
1,10159,2,0,3,115,31,3,2014,2,19,10,1,33.88863333,-86.25024167,1,1,0,19,30,0,0,0,2,1
1,10160,1,0,1,89,2,4,2014,4,16,25,0,34.91226111,-86.73086389,0,1,0,16,40,0,0,0,1,1
1,10161,2,0,4,101,1,4,2014,3,12,47,0,32.35823889,-86.39184722,6,1,0,13,9,0,0,0,1,0
1,10162,2,0,2,131,3,2,2014,2,14,30,0,31.99209722,-87.31150278,1,1,0,14,35,0,0,0,1,0
1,10163,1,2,1,3,21,3,2014,6,1,45,0,30.24269722,-87.72780833,0,1,0,1,56,0,0,0,1,1
1,10164,2,0,3,63,22,3,2014,7,3,55,1,33.01031944,-87.75843333,0,1,0,4,19,0,0,0,1,1
1,10165,1,0,1,131,22,3,2014,7,20,10,0,31.84298611,-87.35576111,0,1,0,20,45,0,0,0,1,1
1,10166,1,1,1,15,23,3,2014,1,21,15,0,33.60101944,-85.84253889,0,1,0,21,21,0,0,0,1,0
1,10167,1,0,2,55,26,3,2014,4,22,38,1,34.01354167,-85.99715278,0,1,0,22,40,0,0,0,1,1
1,10168,1,0,1,91,26,3,2014,4,22,0,0,31.992325,-87.92726944,0,1,0,22,35,0,0,0,1,1
1,10169,1,0,1,17,27,3,2014,5,19,5,0,32.83883611,-85.49528056,0,1,0,19,20,0,0,0,1,1
1,10170,1,0,1,51,28,3,2014,6,21,20,0,32.63431667,-85.954175,0,10,0,21,40,0,0,0,1,1
1,10171,1,0,1,127,30,3,2014,1,3,10,0,33.70505278,-87.49991667,0,10,0,88,88,0,0,0,1,0
1,10172,1,0,2,49,30,3,2014,1,8,10,1,34.37818333,-85.79753056,0,1,0,8,18,0,0,0,1,1
1,10173,1,0,1,43,30,3,2014,1,22,45,0,33.874225,-86.92609444,0,1,0,23,17,0,0,0,1,0
1,10174,3,0,5,81,30,3,2014,1,17,11,0,32.59889167,-85.45855833,6,1,0,17,24,0,0,0,1,0
1,10175,2,0,2,55,31,3,2014,2,2,30,1,33.97025833,-86.11797778,2,1,0,2,49,0,0,0,1,1
1,10176,1,0,1,73,7,4,2014,2,99,99,0,33.60738611,-86.58174722,0,99,0,8,51,0,0,0,1,0
1,10177,1,0,1,97,3,4,2014,5,3,45,1,30.67999444,-88.19414444,0,1,0,3,50,0,0,0,1,1
1,10178,1,0,1,97,4,4,2014,6,5,56,0,31.07366111,-88.28640556,0,1,0,6,30,0,0,0,1,1
1,10179,2,0,2,95,4,4,2014,6,15,20,0,34.194825,-86.16106667,2,2,0,15,21,0,0,0,1,0
1,10180,1,0,1,81,5,4,2014,7,11,10,0,32.64038889,-85.41101667,0,1,0,11,21,0,0,0,1,0
1,10181,1,0,1,33,9,3,2014,1,14,42,0,34.76074444,-87.96630278,0,1,0,14,50,0,0,0,1,0
1,10182,1,1,4,3,29,3,2014,7,22,5,1,30.26855,-87.59091944,0,1,0,22,17,0,0,0,1,1
1,10183,2,0,4,51,4,4,2014,6,7,20,0,32.53908056,-86.22479444,6,10,0,7,30,0,0,0,1,0
1,10184,2,0,6,21,12,4,2014,7,12,45,0,32.83092222,-86.70084722,6,1,0,99,99,0,0,0,1,0
1,10185,1,0,3,13,15,4,2014,3,13,52,1,31.80514722,-86.66961111,0,1,0,13,55,0,0,0,1,0
1,10186,2,0,3,93,17,4,2014,5,9,52,0,33.99580833,-87.92955556,2,1,0,99,99,0,0,0,2,0
1,10187,2,0,5,97,18,4,2014,6,2,17,1,30.73969722,-88.10873889,1,2,0,2,22,0,0,0,1,0
1,10188,1,0,3,73,13,4,2014,1,1,49,0,33.72196667,-86.99066389,0,1,0,2,8,0,0,0,1,1
1,10189,2,0,2,73,4,4,2014,6,1,29,1,33.34399444,-87.02596111,2,10,0,1,36,0,0,0,1,0
1,10190,1,0,1,83,4,4,2014,6,19,30,0,34.94473889,-86.948225,0,1,0,19,50,0,0,0,1,0
1,10191,1,0,1,101,4,4,2014,6,10,15,0,32.39079167,-86.21306111,0,1,0,10,45,0,0,0,1,0
1,10192,1,0,1,51,5,4,2014,7,2,34,0,32.73550278,-86.11107222,0,1,0,3,0,0,0,0,1,1
1,10193,1,0,2,81,6,4,2014,1,18,32,0,32.47321111,-85.14068611,0,10,0,18,40,0,0,0,1,0
1,10194,1,0,2,131,8,4,2014,3,4,30,1,32.15176667,-87.51891111,0,1,0,88,88,0,0,0,2,1
1,10195,1,0,1,87,8,4,2014,3,1,22,1,32.42691667,-85.90788333,0,1,0,1,43,0,0,0,1,0
1,10196,3,1,3,97,9,4,2014,4,20,5,0,30.560475,-88.18122778,1,1,0,20,15,0,0,0,1,0
1,10197,2,0,2,101,10,4,2014,5,17,30,0,32.39369722,-86.31854722,1,1,0,17,50,0,0,0,1,0
1,10198,1,0,1,125,12,4,2014,7,1,28,0,33.17423056,-87.49059444,0,10,0,1,37,0,0,0,1,1
1,10199,1,0,1,35,12,4,2014,7,20,40,0,31.51630278,-87.0235,0,1,0,88,88,0,0,0,1,1
1,10200,1,0,1,9,13,4,2014,1,1,10,1,33.84195278,-86.66498056,0,1,0,1,43,0,0,0,1,1
1,10201,2,0,4,3,13,4,2014,1,19,0,1,30.29971389,-87.68294444,6,10,0,19,5,0,0,0,1,0
1,10202,1,0,1,51,16,4,2014,4,21,13,0,32.67876111,-86.30018889,0,1,0,21,25,0,0,0,1,1
1,10203,1,0,1,89,17,4,2014,5,20,10,0,34.67687222,-86.52104722,0,1,0,20,25,0,0,0,1,1
1,10204,1,0,1,91,19,4,2014,7,0,15,0,32.10272222,-87.75453333,0,2,0,88,88,0,0,0,1,1
1,10205,3,0,3,25,8,4,2014,3,12,50,1,31.72888889,-87.77023056,6,1,0,13,5,0,0,0,1,0
1,10206,1,0,2,125,12,4,2014,7,21,20,0,33.22807778,-87.42908333,0,1,0,21,45,0,0,0,1,0
1,10207,1,0,1,117,12,4,2014,7,23,20,0,33.21191111,-86.70986667,0,1,0,23,35,0,0,0,1,1
1,10208,1,0,1,67,18,4,2014,6,8,30,1,31.63379167,-85.27969444,0,2,0,8,42,0,0,0,1,0
1,10209,1,0,1,127,18,4,2014,6,11,25,0,33.90768889,-87.30836111,0,10,0,11,44,0,0,0,1,0
1,10210,1,0,1,27,19,4,2014,7,17,15,0,33.49392778,-85.74745833,0,1,0,17,37,0,0,0,1,0
1,10211,1,0,1,125,21,4,2014,2,8,0,0,33.27431944,-87.49080833,0,1,0,88,88,0,0,0,1,0
1,10212,2,0,4,97,17,2,2014,2,10,35,1,30.75878333,-88.22186111,6,10,0,10,50,0,0,0,1,0
1,10213,2,0,4,103,11,4,2014,6,9,20,0,34.44058611,-87.00253611,2,10,0,9,26,0,0,0,2,0
1,10214,2,0,3,43,16,4,2014,4,8,49,1,34.19857778,-86.80380833,6,1,0,8,57,0,0,0,1,0
1,10215,2,0,3,43,19,4,2014,7,11,57,1,34.18200556,-86.81693056,1,1,0,12,6,0,0,0,1,0
1,10216,2,0,3,73,22,4,2014,3,13,10,1,33.42466389,-86.88696944,6,10,0,13,19,0,0,0,1,0
1,10217,1,0,2,73,24,4,2014,5,15,50,1,33.55852222,-86.78320833,0,1,0,15,59,0,0,0,1,0
1,10218,1,0,1,35,26,4,2014,7,8,21,0,31.44670833,-86.97947222,0,1,0,8,31,0,0,0,1,1
1,10219,3,0,4,97,14,4,2014,2,8,58,0,30.79511667,-88.2289,1,10,0,9,9,0,0,0,1,0
1,10220,2,0,2,19,16,4,2014,4,5,35,0,34.10514722,-85.54778333,2,1,0,5,44,0,0,0,1,0
1,10221,2,0,2,39,18,4,2014,6,7,43,0,31.27642222,-86.47423889,6,2,0,7,57,0,0,0,1,0
1,10222,2,0,1,97,18,4,2014,6,22,25,0,30.42393056,-88.34325833,0,10,0,22,35,0,0,0,1,1
1,10223,1,1,2,115,19,4,2014,7,23,28,1,33.57081944,-86.49669444,0,1,0,23,45,0,0,0,1,0
1,10224,2,0,2,7,22,4,2014,3,13,42,1,32.84250556,-86.95826111,2,10,0,13,57,0,0,0,1,1
1,10225,1,0,1,73,22,4,2014,3,21,50,1,33.53639722,-86.69331111,0,1,0,22,6,0,0,0,1,0
