STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,MAN_COLL,ARR_HOUR,ARR_MIN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,YEAR,WEATHER,LATITUDE,LONGITUD
12,55,4,1,9,45,2,2,0,1,5,9,48,0,0,0,0,1,1,0,120518,2007,1,27.41280556,-81.41625556
12,95,4,1,3,50,3,3,0,0,5,3,54,0,0,0,0,1,1,1,120519,2007,1,28.48822222,-81.39677222
12,83,4,2,0,35,2,5,0,1,0,1,2,0,14,0,0,1,2,0,120520,2007,1,29.45109167,-82.26816944
12,86,4,2,18,20,2,2,0,0,5,18,28,0,0,0,0,1,2,0,120521,2007,1,25.75501667,-80.33263333
12,99,4,2,19,44,2,2,0,0,2,19,50,0,0,0,0,1,2,0,120522,2007,1,,
12,35,4,2,23,25,1,1,0,0,0,23,31,0,0,0,0,1,2,1,120523,2007,1,29.46720556,-81.26201389
12,95,4,2,5,58,1,1,0,1,0,6,11,0,0,0,0,1,2,0,120524,2007,1,28.54751389,-81.25883056
12,99,4,2,22,0,1,1,0,0,0,22,8,0,0,0,0,1,2,0,120525,2007,1,26.81197222,-80.212675
12,105,4,2,15,10,2,3,0,1,5,15,15,0,0,0,0,1,2,0,120526,2007,1,27.75538333,-81.58795833
12,81,4,3,14,30,1,1,0,0,0,14,35,0,0,0,0,1,3,0,120527,2007,1,27.52123056,-82.55245
12,57,4,3,1,0,1,3,1,1,0,1,20,0,0,0,0,1,3,1,120528,2007,1,28.02763889,-82.20375833
12,31,4,3,18,10,2,3,0,1,1,18,23,0,0,0,0,2,3,0,120529,2007,1,30.45842222,-81.66938889
12,55,4,3,17,10,3,5,0,1,1,17,18,0,0,0,0,1,3,1,120530,2007,1,27.20915556,-81.3413
12,97,4,3,6,1,1,2,1,0,0,6,6,0,0,0,0,1,3,0,120531,2007,1,28.29537778,-81.40429722
12,81,4,4,14,2,2,6,0,0,5,14,13,0,0,0,0,1,4,0,120532,2007,1,27.46235,-82.55787222
12,11,4,5,1,35,2,5,0,0,5,1,39,0,0,0,0,2,5,1,120533,2007,1,26.21777778,-80.15641944
12,86,4,5,6,42,1,2,1,1,0,6,49,0,0,0,0,1,5,0,120534,2007,1,25.88775,-80.20931944
12,29,4,5,5,35,1,2,0,0,0,5,54,0,0,0,0,1,5,1,120535,2007,1,,
12,21,4,5,19,5,1,2,1,0,0,19,16,0,0,0,0,1,5,0,120536,2007,1,26.27232222,-81.81775278
12,127,4,6,21,45,1,1,0,0,0,21,57,0,0,0,0,1,6,1,120537,2007,1,29.04949167,-81.31661944
12,107,4,6,13,35,2,3,0,1,2,13,50,0,0,0,0,1,6,0,120538,2007,1,29.44954167,-81.51214722
12,9,4,6,0,43,1,2,0,0,0,0,48,0,0,0,0,1,6,1,120539,2007,2,27.858025,-80.49213889
12,95,4,7,21,10,1,4,0,0,0,21,16,0,0,0,0,1,7,0,120541,2007,1,28.55107778,-81.02837778
12,41,4,7,21,45,1,1,0,0,0,22,3,0,0,0,0,1,7,1,120542,2007,1,29.61663056,-82.85685278
12,57,4,7,20,30,2,3,0,0,5,20,35,0,0,0,0,1,7,0,120543,2007,1,28.01874167,-82.1049
12,117,4,7,19,40,1,2,0,0,0,19,47,0,0,0,0,2,7,1,120544,2007,1,28.77657222,-81.26676389
12,117,4,7,20,15,1,2,1,0,0,20,22,0,0,0,0,1,7,0,120545,2007,1,28.62311667,-81.12959167
12,9,4,7,12,40,2,3,0,0,1,12,44,0,0,0,0,1,7,0,120546,2007,1,28.686425,-80.85493056
12,109,4,8,16,0,1,1,0,0,0,16,11,0,0,0,0,1,1,0,120547,2007,1,29.79576111,-81.51874167
12,11,4,8,21,31,1,1,0,0,0,21,35,0,0,0,0,1,1,1,120548,2007,1,26.23413056,-80.135425
12,33,4,8,0,25,1,2,0,0,0,0,36,0,0,0,0,2,1,1,120549,2007,1,30.74816389,-87.37444444
12,33,4,8,14,22,2,3,0,0,5,14,27,0,0,0,0,1,1,0,120550,2007,1,30.44710833,-87.21564444
12,86,4,8,4,21,1,3,0,1,0,4,32,0,0,0,0,1,1,0,120551,2007,1,25.81144167,-80.18707222
12,103,4,9,12,50,3,4,0,1,1,12,55,0,0,0,0,1,2,0,120552,2007,2,28.05966389,-82.73878889
12,33,4,9,0,55,1,1,0,0,0,1,7,0,0,0,0,1,2,0,120553,2007,1,30.35073333,-87.38608056
12,51,4,9,4,45,1,1,0,0,0,99,99,0,0,0,0,1,2,1,120554,2007,1,26.44695556,-81.12441111
12,19,4,9,14,7,2,2,0,0,2,14,13,0,0,0,0,1,2,0,120555,2007,2,29.74886667,-81.99356944
12,105,4,9,16,50,2,2,0,1,5,16,58,0,0,0,0,1,2,0,120556,2007,2,28.03739167,-82.05606111
12,99,4,10,8,25,2,2,0,1,0,8,34,0,0,0,0,1,3,0,120558,2007,1,26.94824167,-80.15964722
12,117,4,10,23,45,2,2,0,1,0,23,51,0,0,0,0,1,3,1,120559,2007,2,28.68681389,-81.39609444
12,86,4,10,19,30,1,2,0,1,0,19,38,0,0,0,0,1,3,1,120560,2007,1,25.893075,-80.32414167
12,97,4,11,18,5,2,2,0,0,5,18,16,0,0,0,0,1,4,1,120561,2007,1,28.33121111,-81.39122222
12,81,4,11,14,3,1,2,1,0,0,14,5,0,0,0,0,1,4,0,120562,2007,1,27.47543056,-82.57124444
12,21,4,11,16,11,2,5,0,1,5,16,18,0,0,0,0,1,4,0,120563,2007,1,26.15416389,-81.61831944
12,53,4,12,18,55,2,3,0,0,5,19,5,0,0,0,0,1,5,0,120564,2007,1,28.45751111,-82.55408889
12,93,4,12,16,23,2,5,0,1,5,16,29,0,0,0,0,1,5,0,120565,2007,1,27.24375833,-80.81301944
12,95,4,13,1,24,1,2,0,0,0,7,21,0,0,0,0,1,6,0,120566,2007,1,28.54928889,-81.11743889
12,21,4,13,12,40,1,4,0,1,0,99,99,0,0,0,0,1,6,0,120567,2007,1,26.153625,-81.48092222
12,21,4,13,0,50,2,2,0,0,1,1,6,0,0,0,0,1,6,0,120568,2007,1,26.18927778,-81.79187222
12,101,4,13,23,26,2,3,0,0,6,23,32,0,0,0,0,1,6,1,120569,2007,1,28.20844444,-82.46205278
12,15,4,13,16,22,2,2,0,0,6,16,30,0,0,0,0,1,6,1,120570,2007,1,27.00399722,-82.17237222
12,107,4,13,22,32,1,2,0,0,0,22,44,0,20,0,0,2,6,1,120571,2007,1,29.60166944,-81.58170278
12,81,4,14,21,25,2,3,0,0,6,21,33,0,0,0,0,1,7,1,120572,2007,1,27.44706111,-82.575375
12,115,4,14,0,22,2,4,1,0,0,99,99,0,0,0,0,1,7,1,120573,2007,1,27.34419444,-82.530975
12,71,4,14,22,10,2,4,0,0,1,22,19,0,0,0,0,1,7,2,120574,2007,1,26.68277778,-81.87824167
12,31,4,14,2,3,1,1,0,0,0,2,9,0,0,0,0,1,7,1,120575,2007,1,,
12,9,4,15,16,38,1,2,1,0,0,16,44,0,0,0,0,1,1,0,120576,2007,1,,
12,53,4,13,4,10,3,4,0,0,1,4,16,0,0,0,0,1,6,0,120577,2007,1,28.45018611,-82.59829444
12,11,4,15,4,0,1,1,0,0,0,4,9,0,0,0,0,1,1,0,120578,2007,1,26.237925,-80.18727778
12,86,4,15,17,43,2,4,0,0,0,17,47,0,0,0,0,1,1,0,120579,2007,2,25.44908333,-80.45773889
12,17,4,15,20,35,1,1,0,0,0,20,49,0,0,0,0,1,1,1,120580,2007,1,28.71688611,-82.28441111
12,127,4,15,15,39,1,4,0,1,0,15,54,0,0,0,0,1,1,0,120581,2007,6,29.09810278,-81.15571667
12,81,4,15,22,28,2,6,0,0,5,22,34,0,0,0,0,1,1,1,120582,2007,1,27.44773611,-82.57537222
12,35,4,15,0,40,1,1,0,0,0,0,55,0,0,0,0,1,1,1,120583,2007,1,29.50016111,-81.257575
12,9,4,15,2,7,2,5,0,1,2,2,22,0,0,0,0,2,1,1,120584,2007,1,28.42492222,-80.84943333
12,31,4,15,99,99,1,2,1,0,0,4,0,0,0,0,0,1,1,0,120585,2007,2,30.32986667,-81.39680278
12,103,4,15,5,50,1,2,1,0,0,5,54,0,0,0,0,1,1,0,120586,2007,1,27.85291111,-82.70003611
12,15,4,16,9,54,2,2,0,0,2,10,2,0,0,0,0,1,2,0,120587,2007,1,26.86831111,-82.02388611
12,113,4,16,23,30,1,3,0,0,0,23,37,0,0,0,0,1,2,1,120588,2007,1,30.40309167,-87.01238333
12,86,4,17,3,7,2,3,0,0,0,3,7,0,14,0,0,2,3,0,120589,2007,1,25.76487222,-80.36989167
12,101,4,17,0,35,1,2,1,1,0,7,30,0,0,0,0,1,3,1,120590,2007,1,28.27004167,-82.09500278
12,15,4,2,16,45,3,1,0,0,0,16,53,0,0,0,0,1,2,0,120591,2007,1,27.05005,-82.40629167
12,113,4,18,15,15,2,2,0,0,5,15,21,0,0,0,0,1,4,0,120592,2007,1,30.65771667,-87.08000556
12,57,4,18,6,5,1,2,1,0,0,6,10,0,0,0,0,1,4,0,120593,2007,1,28.03255278,-82.39456944
12,117,4,19,0,38,1,3,0,0,0,1,28,0,0,0,0,1,5,1,120594,2007,1,28.71568889,-81.1178
12,99,4,19,20,40,1,1,0,0,0,99,99,0,0,0,0,1,5,0,120595,2007,1,26.89756111,-80.11179444
12,21,4,20,12,8,2,8,0,1,5,12,28,0,0,0,0,4,6,0,120596,2007,1,25.87357778,-81.19684444
12,86,4,20,10,58,1,2,0,1,0,11,2,0,0,0,0,1,6,0,120597,2007,1,,
12,115,4,20,1,55,2,4,0,1,1,2,12,0,0,0,0,2,6,1,120598,2007,1,27.17358889,-82.43479722
12,101,4,20,10,49,1,1,0,0,0,10,56,0,0,0,0,1,6,0,120599,2007,1,28.41182778,-82.1915
12,99,4,20,22,12,1,1,0,0,0,22,22,0,0,0,0,1,6,0,120600,2007,1,26.49290556,-80.08608333
12,57,4,20,5,30,1,2,1,0,0,99,99,0,0,0,0,1,6,0,120601,2007,1,27.95224444,-82.38423889
12,31,4,20,14,45,1,1,0,0,0,15,0,0,0,0,0,1,6,0,120602,2007,1,30.29346944,-81.74383611
12,13,4,20,13,40,1,2,0,0,0,13,59,0,0,0,0,1,6,0,120603,2007,1,30.51821111,-85.04965
12,9,4,20,20,30,1,2,1,0,0,20,39,0,0,0,0,1,6,1,120604,2007,1,28.27373056,-80.69268056
12,101,4,21,2,5,2,3,0,0,0,2,14,0,14,0,0,1,7,1,120605,2007,1,28.19419722,-82.43466944
12,101,4,21,6,45,1,3,1,1,0,6,49,0,0,0,0,1,7,0,120606,2007,1,28.37560833,-82.68221944
12,57,4,21,23,55,2,3,1,1,2,0,12,0,19,0,0,2,7,1,120607,2007,1,,
12,87,4,21,16,4,2,1,0,1,6,99,99,0,0,0,0,1,7,0,120608,2007,1,24.55248611,-81.75966111
12,39,4,21,2,28,1,1,0,1,0,2,47,0,0,0,0,1,7,1,120609,2007,1,30.67017778,-84.39893333
12,103,4,21,20,24,3,3,0,1,2,20,29,0,0,0,0,1,7,0,120610,2007,1,27.87533056,-82.70924722
12,95,4,21,22,20,1,2,0,0,0,22,20,0,0,0,0,1,7,0,120611,2007,1,28.55805278,-81.02118611
12,99,4,22,14,16,2,4,0,0,5,14,20,0,0,0,0,1,1,0,120612,2007,1,26.40190278,-80.07615833
12,86,4,22,23,14,2,2,0,0,6,99,99,0,0,0,0,1,1,0,120613,2007,1,25.76306667,-80.36846111
12,69,4,22,12,55,2,4,0,0,5,13,1,0,0,0,0,1,1,0,120614,2007,1,28.92718889,-81.88732778
12,73,4,22,2,8,1,1,0,0,99,2,34,0,0,0,0,1,1,1,120615,2007,1,30.58401667,-84.27836944
12,51,4,22,21,50,1,2,1,0,0,22,19,0,0,0,0,1,1,1,120616,2007,1,26.64896667,-81.12823333
12,99,4,23,15,15,2,2,0,0,5,15,18,0,0,0,0,1,2,0,120617,2007,1,26.455525,-80.06691389
12,1,4,24,12,50,1,1,0,0,0,12,58,0,0,0,0,1,3,1,120618,2007,1,29.62966111,-82.30577222
12,23,4,24,15,10,2,3,0,1,0,15,42,0,0,0,0,1,3,1,120619,2007,1,,
12,33,4,24,18,0,2,2,0,0,6,18,7,0,0,0,0,1,3,0,120620,2007,1,30.449625,-87.29982778
12,83,4,24,22,50,2,3,0,1,2,22,54,0,0,0,0,2,3,1,120621,2007,1,29.37952778,-82.12945
12,97,4,24,13,50,2,2,0,0,0,13,57,0,0,0,0,1,3,0,120622,2007,1,28.34523333,-81.48863889
12,131,4,25,2,30,2,3,0,1,2,2,32,0,0,0,0,2,4,0,120623,2007,1,30.37832778,-86.32935
12,69,4,25,12,40,2,2,0,0,2,12,50,0,0,0,0,2,4,0,120624,2007,1,28.68855833,-81.73294444
12,21,4,26,21,1,2,6,0,0,5,21,11,0,0,0,0,1,5,1,120626,2007,1,26.09520833,-81.68737222
12,21,4,26,16,0,2,3,0,0,2,16,3,0,0,0,0,1,5,0,120627,2007,1,26.46270278,-81.43429444
12,117,4,26,9,45,1,1,0,0,0,10,4,0,0,0,0,1,5,0,120628,2007,1,28.68042222,-81.17966389
12,101,4,26,4,0,1,1,0,0,0,4,4,0,0,0,0,1,5,1,120629,2007,1,28.20955278,-82.69390556
12,105,4,26,12,45,2,2,0,0,2,99,99,0,0,0,0,1,5,0,120630,2007,1,27.96015833,-81.66851389
12,105,4,26,6,50,2,4,0,0,2,7,5,0,0,0,0,1,5,0,120631,2007,1,27.94634722,-81.97981111
12,9,4,27,1,30,2,5,0,1,1,1,40,0,0,0,0,1,6,1,120632,2007,1,28.39537778,-80.81621111
12,113,4,27,15,35,1,1,0,0,0,15,46,0,0,0,0,1,6,1,120634,2007,1,30.69417222,-86.87475556
12,53,4,27,5,0,2,5,0,0,5,5,9,0,0,0,0,1,6,1,120635,2007,1,28.49211944,-82.429
12,95,4,27,22,8,2,6,0,0,5,22,12,0,0,0,0,1,6,0,120637,2007,1,28.56226111,-81.30380833
12,71,4,28,21,30,1,3,2,0,0,21,40,0,0,0,0,1,7,2,120638,2007,1,26.46051111,-81.94783333
12,95,4,28,2,25,1,1,0,0,0,3,0,0,0,0,0,1,7,1,120639,2007,1,28.42551944,-81.46310556
12,95,4,28,21,18,1,2,1,0,0,21,22,0,0,0,0,1,7,1,120640,2007,1,28.50794444,-81.39694167
12,91,4,28,4,5,1,1,0,1,0,4,27,0,0,0,0,1,7,1,120641,2007,1,30.41091389,-86.69394167
12,89,4,28,16,30,1,1,0,1,0,16,43,0,0,0,0,1,7,0,120642,2007,1,,
12,109,4,28,11,45,1,5,0,1,0,11,52,0,0,0,0,1,7,0,120643,2007,1,30.05333056,-81.49730556
12,105,4,28,21,41,3,6,1,0,7,21,52,0,19,0,0,1,7,0,120644,2007,1,28.10673056,-81.65974722
12,103,4,29,23,5,1,1,0,0,0,11,32,0,0,0,0,1,1,1,120645,2007,1,27.88016944,-82.80330556
12,23,4,29,20,50,1,4,1,0,0,20,59,0,0,0,0,1,1,1,120646,2007,1,30.07390556,-82.78949444
12,83,4,29,13,50,2,6,0,0,5,14,11,0,0,0,0,1,1,0,120647,2007,1,,
12,11,4,29,17,2,2,2,0,0,5,17,9,0,0,0,0,1,1,0,120648,2007,1,,
12,86,4,29,16,5,2,4,0,0,5,99,99,0,0,0,0,1,1,0,120649,2007,1,25.77065,-80.29614167
12,31,4,29,14,34,2,3,0,0,0,14,40,0,0,0,0,1,1,1,120650,2007,1,30.24932222,-81.5895
12,83,4,29,2,34,1,1,0,0,0,99,99,0,0,0,0,1,1,1,120651,2007,1,29.06973889,-82.20857778
12,97,4,30,2,45,2,2,0,0,2,2,55,0,0,0,0,1,2,1,120652,2007,1,28.33246944,-81.55407222
12,127,4,30,6,17,2,3,0,1,3,6,22,0,0,0,0,3,2,0,120653,2007,1,29.12753333,-81.04661944
12,86,4,30,19,39,3,6,0,1,6,19,44,0,0,0,0,2,2,0,120654,2007,1,25.85407222,-80.32241111
12,99,1,1,12,16,1,2,1,0,0,12,19,0,0,0,0,1,2,0,120655,2007,1,26.62110278,-80.13254167
12,11,1,4,21,34,1,1,0,0,0,21,38,0,0,0,0,1,5,1,120656,2007,1,26.25372778,-80.22154444
12,99,1,8,12,31,2,4,0,0,5,99,99,0,0,0,0,1,2,0,120658,2007,1,,
12,105,1,12,6,19,2,2,0,0,2,6,36,0,0,0,0,1,6,0,120659,2007,1,28.114575,-81.9104
12,57,1,13,18,39,2,3,0,0,6,99,99,0,0,0,0,1,7,0,120660,2007,1,27.92589444,-82.36059167
12,105,1,13,15,1,2,2,0,0,6,15,5,0,0,0,0,1,7,0,120661,2007,1,28.06558333,-81.79470556
12,103,1,13,6,30,1,1,0,0,0,6,35,0,0,0,0,1,7,0,120662,2007,1,27.87926389,-82.67477222
12,105,1,13,19,18,1,8,0,1,0,19,25,0,0,0,0,1,7,1,120663,2007,1,27.64949722,-81.53323889
12,65,2,5,18,5,2,2,0,1,1,19,21,0,0,0,0,1,2,0,120664,2007,1,30.44565833,-83.73918056
12,127,1,15,15,25,1,3,0,0,0,15,35,0,0,0,0,2,2,0,120665,2007,1,29.14373889,-81.36563611
12,86,1,16,21,4,2,2,0,0,6,21,11,0,0,0,0,1,3,0,120666,2007,1,25.79349722,-80.36480833
12,131,1,17,10,53,2,2,0,0,6,11,4,0,0,0,0,1,4,0,120667,2007,1,,
12,99,1,21,9,12,2,4,0,0,5,99,99,0,0,0,0,1,1,0,120668,2007,1,26.721075,-80.08759444
12,103,1,23,13,2,1,4,3,9,0,99,99,0,0,0,0,2,3,0,120669,2007,1,28.140425,-82.75662222
12,86,1,23,15,38,2,2,0,1,7,15,44,0,0,0,0,1,3,0,120671,2007,1,25.95499722,-80.146875
12,57,1,26,1,31,1,2,1,0,0,99,99,0,0,0,0,1,6,1,120672,2007,1,27.96636667,-82.45120278
12,57,1,28,6,52,2,2,0,0,5,99,99,0,0,0,0,1,1,0,120673,2007,1,28.01036389,-82.58335278
12,11,1,28,20,13,1,2,1,0,0,20,19,0,0,0,0,1,1,0,120674,2007,1,26.09810833,-80.17613889
12,57,2,1,10,40,1,2,1,0,0,99,99,0,0,0,0,1,5,0,120676,2007,1,27.947075,-82.45964722
12,95,2,16,23,15,1,2,0,0,0,23,26,0,0,0,0,1,6,0,120677,2007,1,,
12,117,2,6,22,37,1,1,0,0,0,22,51,0,20,0,0,1,3,0,120678,2007,1,28.80074167,-81.29131389
12,115,2,7,19,7,2,2,0,0,2,19,11,0,0,0,0,1,4,1,120679,2007,1,27.30286667,-82.53031389
12,57,2,7,14,43,1,2,1,9,0,14,48,0,0,0,0,1,4,0,120680,2007,1,27.86353333,-82.38468056
12,83,2,7,11,45,1,2,0,0,0,11,59,0,0,0,0,1,4,0,120681,2007,1,29.13569722,-82.25205556
12,111,2,8,16,7,2,5,0,0,5,16,13,0,0,0,0,1,5,0,120682,2007,1,27.33108889,-80.36557778
12,57,2,11,2,4,1,1,0,1,0,2,12,0,0,0,0,1,1,0,120683,2007,1,,
12,57,2,17,23,0,3,5,0,0,5,23,9,0,0,0,0,1,7,1,120685,2007,1,28.09353889,-82.54028611
12,99,2,18,9,14,2,5,0,0,5,99,99,0,0,0,0,1,1,0,120686,2007,2,26.70663889,-80.10040278
12,99,3,6,3,2,1,2,1,0,0,3,10,0,0,0,0,1,3,0,120687,2007,1,26.60665278,-80.05985556
12,111,2,19,20,11,1,2,1,0,0,20,14,0,0,0,0,1,2,1,120688,2007,1,,
12,86,2,19,19,5,2,4,0,0,0,19,14,0,14,0,0,1,2,0,120689,2007,1,25.743525,-80.41639444
12,5,2,20,19,39,2,2,0,1,2,99,99,0,0,0,0,1,3,0,120690,2007,1,30.18613333,-85.73288333
12,86,2,21,3,24,2,2,0,1,5,3,31,0,0,0,0,1,4,0,120691,2007,1,25.51348611,-80.43256111
12,99,3,9,23,30,1,2,1,0,0,23,34,0,0,0,0,1,6,0,120692,2007,1,26.61324444,-80.05251667
12,69,2,22,8,55,1,2,1,0,0,8,58,0,0,0,0,1,5,0,120693,2007,1,28.87752222,-81.48488889
12,69,2,23,2,17,2,4,0,0,2,2,17,0,0,0,0,1,6,0,120694,2007,1,28.91983889,-81.92379167
12,11,2,24,20,17,2,3,0,0,5,20,26,0,0,0,0,1,7,0,120695,2007,1,26.16576111,-80.16729167
12,21,2,24,99,99,2,3,0,0,1,1,0,0,0,0,0,2,7,0,120696,2007,1,26.24385833,-81.70672778
12,99,2,25,14,34,3,7,0,0,5,14,36,0,0,0,0,1,1,0,120697,2007,1,26.36478889,-80.13744444
12,99,2,25,99,99,1,3,0,1,0,17,58,0,0,0,0,1,1,0,120698,2007,1,26.86832222,-80.11951389
12,11,2,26,8,16,1,2,1,0,0,8,22,0,0,0,0,1,2,0,120699,2007,1,25.99671667,-80.11825556
12,111,3,2,0,50,1,1,0,0,0,99,99,0,0,0,0,1,6,0,120700,2007,1,27.29455556,-80.26662222
12,86,3,3,19,20,1,4,1,0,0,19,25,0,0,0,0,1,7,0,120701,2007,1,25.76298333,-80.26322778
12,11,3,4,11,42,2,2,0,0,5,11,51,0,0,0,0,1,1,1,120702,2007,1,26.09803056,-80.18573611
12,5,3,7,21,26,3,6,0,1,1,21,30,0,0,0,0,3,4,0,120703,2007,1,30.200775,-85.81996111
12,86,3,8,21,11,1,2,1,0,0,21,16,0,0,0,0,1,5,1,120704,2007,1,25.5034,-80.43690278
12,107,3,10,12,17,2,4,0,1,1,12,21,0,0,0,0,1,7,0,120705,2007,1,29.65326111,-81.65448889
12,11,3,10,22,26,2,4,0,0,1,22,31,0,0,0,0,1,7,0,120706,2007,1,26.20245,-80.18088056
12,47,3,11,12,50,1,3,0,1,0,13,4,0,0,0,0,1,1,0,120707,2007,1,,
12,117,3,11,20,40,1,1,0,0,0,20,54,0,0,0,0,1,1,0,120708,2007,1,28.76666667,-81.30244444
12,99,3,11,21,57,1,3,0,0,0,22,5,0,0,0,0,1,1,1,120709,2007,1,26.49464722,-80.06486111
12,86,3,12,14,0,2,2,0,0,5,14,5,0,0,0,0,1,2,0,120710,2007,9,25.8357,-80.23109444
12,11,3,14,7,37,1,3,1,0,0,99,99,0,0,0,0,1,4,0,120711,2007,1,26.08908333,-80.13848889
12,11,3,17,4,34,1,1,0,0,0,4,44,0,0,0,0,1,7,1,120712,2007,1,26.15549167,-80.10128056
12,57,3,17,99,99,1,2,1,0,0,22,3,0,0,0,0,1,7,1,120713,2007,1,28.08817778,-82.46778611
12,57,3,17,21,27,1,2,1,0,0,99,99,0,0,0,0,1,7,1,120714,2007,1,27.90349722,-82.29386944
12,57,3,22,14,43,13,22,0,1,7,14,49,0,14,0,0,1,5,0,120715,2007,1,27.93787778,-82.26601667
12,91,3,23,15,45,1,2,1,1,0,15,54,0,0,0,0,1,6,0,120716,2007,1,,
12,91,3,23,20,25,1,1,0,0,0,20,34,0,0,0,0,1,6,1,120717,2007,1,30.75716111,-86.56084722
12,103,3,25,20,15,1,4,3,0,0,99,99,0,0,0,0,1,1,0,120719,2007,1,27.93143889,-82.78761944
12,11,3,25,19,23,2,3,0,0,6,99,99,0,0,0,0,1,1,0,120720,2007,1,25.98860556,-80.14244722
12,71,3,27,6,13,1,1,0,0,0,99,99,0,0,0,0,1,3,1,120722,2007,1,26.63783611,-82.01243611
12,99,3,27,99,99,2,2,0,0,5,5,42,0,0,0,0,1,3,1,120723,2007,1,26.70613333,-80.24578056
12,57,3,28,21,2,1,2,1,0,0,99,99,0,0,0,0,1,4,1,120724,2007,1,28.0034,-82.45128056
12,99,3,28,19,45,1,1,0,0,0,19,52,0,0,0,0,1,4,0,120725,2007,1,26.59693333,-80.05254444
12,99,3,31,7,33,1,2,0,0,0,7,44,0,0,0,0,1,7,0,120727,2007,1,26.78048889,-80.22983333
12,99,4,3,6,30,2,2,0,0,2,6,46,0,0,0,0,1,3,0,120729,2007,1,26.740675,-80.11808056
12,11,4,4,8,31,1,2,1,1,0,8,38,0,15,0,0,1,4,0,120730,2007,1,26.23,-80.295925
12,11,4,6,23,42,2,1,0,0,0,23,49,0,0,0,0,1,6,1,120731,2007,1,25.98189167,-80.14833611
12,11,4,10,2,20,1,1,0,0,0,2,30,0,0,0,0,1,3,1,120732,2007,1,,
12,105,4,12,20,40,1,6,1,0,0,20,58,0,0,0,0,1,5,0,120733,2007,1,27.83893056,-81.63648333
12,103,4,12,15,7,2,3,0,0,5,15,14,0,0,0,0,2,5,0,120734,2007,1,,
12,105,4,13,20,13,2,2,0,0,5,20,28,0,0,0,0,1,6,0,120735,2007,1,28.189325,-82.00569722
12,127,4,13,2,19,1,1,0,0,0,2,28,0,0,0,0,1,6,1,120736,2007,1,28.86675278,-81.22031944
12,9,5,25,11,34,2,3,0,0,3,11,38,0,0,0,0,1,6,0,120737,2007,1,28.557975,-80.83821667
12,105,4,13,6,25,2,2,0,0,1,6,47,0,0,0,0,1,6,0,120738,2007,1,27.70500278,-82.02169722
12,103,4,14,20,20,1,2,1,0,0,20,25,0,0,0,0,1,7,1,120739,2007,1,27.91614167,-82.71730278
12,86,4,14,22,44,3,3,0,0,2,22,54,0,0,0,0,1,7,1,120740,2007,1,25.70988611,-80.38140556
12,11,4,15,7,55,1,1,0,1,0,8,10,0,0,0,0,1,1,0,120741,2007,1,26.07715,-80.43383056
12,99,4,18,16,45,2,2,0,0,5,16,52,0,0,0,0,1,4,0,120742,2007,1,26.52875,-80.07941111
12,57,4,19,21,53,1,2,1,0,0,22,0,0,0,0,0,1,5,1,120743,2007,1,27.944925,-82.525825
12,115,4,20,1,15,2,3,0,1,1,99,99,0,0,0,0,1,6,1,120744,2007,1,27.11556667,-82.15547222
12,11,4,21,23,56,1,1,0,0,0,0,8,0,0,0,0,1,7,0,120745,2007,1,25.98524167,-80.20676111
12,86,4,21,22,45,2,4,0,0,5,1,5,0,0,0,0,1,7,0,120746,2007,1,25.80926111,-80.31332222
12,31,4,23,0,10,2,4,0,0,5,0,22,0,0,0,0,1,2,0,120747,2007,1,30.35964722,-81.49014722
12,109,4,24,13,55,1,1,0,0,0,14,4,0,0,0,0,1,3,0,120748,2007,1,29.86656944,-81.49421111
12,95,4,24,2,15,1,4,0,1,0,2,26,0,0,0,0,1,3,1,120749,2007,1,28.451375,-81.30930278
12,63,4,28,21,15,2,4,0,0,5,21,25,0,0,0,0,1,7,0,120751,2007,1,30.86859167,-85.12761111
12,89,4,28,20,45,1,1,0,0,0,99,99,0,0,0,0,1,7,1,120752,2007,1,30.62959167,-82.01271944
12,57,4,29,13,35,1,1,0,0,0,99,99,0,0,0,0,1,1,0,120753,2007,1,27.934775,-82.45842778
12,95,4,29,1,50,2,2,0,1,1,1,53,0,0,0,0,1,1,0,120754,2007,1,28.50968056,-81.39840278
12,86,4,29,16,47,2,3,0,0,5,99,99,0,0,0,0,1,1,0,120755,2007,1,25.93134722,-80.27134444
12,99,5,1,20,44,2,2,0,0,6,20,48,0,0,0,0,1,3,0,120756,2007,1,26.40465,-80.07627222
12,17,5,2,19,25,1,1,0,0,0,19,39,0,0,0,0,1,4,0,120757,2007,1,28.84894167,-82.60291667
12,86,5,2,15,11,2,2,0,0,1,15,16,0,0,0,0,1,4,0,120758,2007,1,25.84993611,-80.14443611
12,23,5,2,11,35,1,2,0,1,0,11,45,0,0,0,0,1,4,0,120759,2007,1,29.95867222,-82.57118889
12,75,5,2,22,15,1,1,0,0,0,22,34,0,0,0,0,1,4,1,120760,2007,1,,
12,115,5,2,16,55,2,2,0,0,6,17,2,0,0,0,0,1,4,0,120761,2007,1,27.26912222,-82.47760833
12,103,5,26,19,12,1,2,0,0,0,19,16,0,0,0,0,1,7,1,120762,2007,1,27.79379167,-82.71241111
