STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,MAN_COLL,TRAF_FLO,SP_LIMIT,SUR_COND,HIT_RUN,ARR_HOUR,ARR_MIN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,YEAR,LATITUDE,LONGITUD,VE_FORMS,WEATHER
15,7,5,11,8,41,1,2,0,0,0,1,25,1,0,9,1,0,0,0,0,2,1,0,150038,2008,,,1,1
15,3,5,15,22,20,4,7,0,1,0,1,35,1,0,22,30,0,0,0,0,2,5,1,150039,2008,21.3977,-158.1667,2,1
15,9,5,16,4,25,1,2,1,0,0,1,20,1,0,4,33,0,2,0,0,1,6,0,150040,2008,20.7517,-156.4561,1,1
15,3,5,20,12,57,1,1,0,0,0,1,25,1,0,13,10,0,0,0,0,1,3,0,150041,2008,21.4255,-157.9585,1,1
15,3,5,24,5,15,1,1,0,1,0,1,35,1,0,5,28,0,0,0,0,1,7,1,150042,2008,21.6278,-158.0737,1,1
15,9,6,2,18,5,1,1,0,1,0,1,45,1,0,18,20,0,0,0,0,1,2,1,150043,2008,20.7906,-156.5619,1,1
15,9,6,2,19,57,1,4,0,0,0,1,35,1,0,20,21,0,0,0,0,1,2,0,150044,2008,20.7569,-156.281,1,1
15,3,6,4,21,1,2,5,1,0,0,1,25,2,2,21,6,0,14,0,0,1,4,0,150045,2008,21.3183,-157.8658,2,2
15,3,6,5,22,14,2,6,0,0,5,1,25,1,0,22,28,0,0,0,0,1,5,0,150046,2008,21.3343,-158.0178,2,1
15,3,6,10,8,40,1,2,1,0,0,2,30,1,0,8,48,0,0,0,0,1,3,0,150047,2008,21.2787,-157.7882,1,1
15,1,6,13,0,16,1,1,0,0,0,1,55,1,0,0,36,0,0,0,0,1,6,1,150048,2008,19.8291,-155.8179,1,1
15,3,6,15,3,7,1,1,0,1,0,6,25,1,0,3,20,0,0,0,0,1,1,0,150049,2008,21.3337,-157.8737,1,1
15,3,6,17,9,48,1,2,1,0,0,2,35,1,2,9,54,0,0,0,0,1,3,0,150050,2008,21.4091,-157.7991,1,1
15,3,6,25,10,26,2,4,0,1,7,3,55,1,0,10,36,0,0,0,0,1,4,0,150051,2008,21.3954,-157.9834,2,1
15,1,6,29,18,31,2,5,0,0,5,1,35,1,0,18,12,0,0,0,0,1,1,0,150052,2008,19.5568,-154.8921,2,1
15,3,7,4,21,9,1,2,1,0,0,2,35,1,0,21,14,0,0,0,0,1,6,0,150053,2008,21.3832,-157.7539,1,1
15,9,7,4,23,25,1,3,0,0,0,1,20,1,0,23,39,0,0,0,0,1,6,1,150054,2008,20.6687,-156.4422,1,1
15,1,7,6,15,20,1,1,0,0,0,1,55,1,0,15,44,0,0,0,0,1,1,1,150055,2008,19.2334,-155.4521,1,1
15,7,7,9,21,18,3,9,0,0,2,1,35,2,0,21,27,0,14,0,0,1,4,1,150056,2008,22.0493,-159.3482,3,2
15,3,7,10,21,50,1,2,1,0,0,1,25,1,0,21,57,0,0,0,0,1,5,0,150057,2008,21.4166,-157.8013,1,1
15,3,7,14,22,35,1,3,1,1,0,1,35,1,0,22,45,0,0,0,0,1,2,0,150058,2008,21.41,-158.1769,1,1
15,3,7,21,0,10,1,2,1,1,0,3,55,1,0,0,25,0,0,0,0,1,2,0,150059,2008,21.3981,-157.9914,1,1
15,3,7,22,1,34,1,2,1,1,0,1,35,2,2,1,57,0,0,0,0,1,3,0,150060,2008,21.5247,-158.0384,1,2
15,3,8,2,1,12,2,5,0,1,0,3,50,1,0,1,23,0,14,0,0,1,7,1,150061,2008,21.2993,-157.8312,2,1
15,1,8,12,19,30,1,3,1,1,0,1,35,1,0,99,99,0,0,0,0,1,3,0,150062,2008,19.7224,-155.0801,1,1
15,9,8,16,14,37,1,1,0,1,0,1,35,1,0,14,40,0,0,0,0,1,7,1,150063,2008,20.8118,-156.6232,1,1
15,3,8,16,6,53,1,2,1,0,0,1,25,1,0,7,5,0,0,0,0,1,7,0,150064,2008,21.2956,-157.8435,1,1
15,1,8,24,3,33,1,5,0,0,0,1,30,1,0,3,46,0,0,0,0,1,1,0,150065,2008,19.6682,-155.9642,1,1
15,3,8,24,11,45,1,1,0,1,0,6,55,1,0,11,58,0,0,0,0,1,1,0,150066,2008,21.3826,-158.0357,1,1
15,7,8,26,16,42,2,4,0,1,2,1,50,1,0,16,52,0,0,0,0,2,3,1,150067,2008,22.0144,-159.3445,2,1
15,9,8,29,16,47,2,2,0,0,2,1,30,1,0,16,54,0,0,0,0,1,6,0,150068,2008,20.9327,-156.3583,2,1
15,1,9,2,11,41,1,1,0,0,0,1,0,1,0,99,99,0,0,0,0,1,3,1,150069,2008,,,1,1
15,1,9,2,15,28,3,4,0,1,5,1,55,1,0,15,34,0,0,0,0,1,3,1,150070,2008,19.935,-155.8434,3,1
15,1,9,4,18,10,2,2,0,1,5,1,55,1,0,18,14,0,0,0,0,1,5,0,150071,2008,19.9744,-155.8206,2,1
15,3,9,14,13,25,1,3,1,0,0,4,35,1,0,13,32,0,0,0,0,1,1,0,150072,2008,21.3016,-157.8433,1,5
15,3,9,29,11,30,1,2,0,0,0,1,25,1,0,12,5,0,0,0,0,1,2,0,150073,2008,21.3458,-157.9167,1,1
15,9,10,6,23,46,2,2,0,0,1,1,40,1,0,23,55,0,0,0,0,1,2,1,150074,2008,20.915,-156.6898,2,1
15,3,10,7,0,38,1,1,0,0,0,1,25,1,0,0,46,0,0,0,0,1,3,1,150075,2008,21.2812,-157.7961,1,1
15,1,10,11,99,99,1,1,0,1,0,2,55,5,0,99,99,0,0,0,0,1,7,1,150076,2008,19.6528,-155.0533,1,9
15,3,10,12,4,20,2,4,1,1,7,3,50,1,2,4,35,0,19,0,0,1,1,1,150077,2008,21.3148,-157.8548,1,1
15,1,10,12,14,49,2,2,0,0,2,1,35,1,0,15,26,0,0,0,0,1,1,0,150078,2008,20.0856,-155.766,2,1
15,1,10,14,15,0,1,1,0,0,0,1,35,1,0,15,10,0,0,0,0,1,3,0,150079,2008,19.4705,-154.8828,1,1
15,3,10,19,18,0,1,1,0,0,0,1,25,1,0,18,8,0,0,0,0,1,1,0,150080,2008,21.377,-157.9224,1,1
15,3,10,21,3,27,1,1,0,0,0,1,25,1,0,3,34,0,0,0,0,1,3,1,150081,2008,21.2922,-157.8104,1,1
15,3,10,23,14,15,2,3,0,1,2,1,35,1,0,14,31,0,0,0,0,1,5,0,150082,2008,21.5953,-157.8958,2,1
15,9,10,24,14,14,1,1,0,0,0,1,30,2,0,14,18,0,0,0,0,1,6,1,150083,2008,20.7546,-156.3076,1,2
15,3,10,25,4,0,2,2,0,1,1,1,35,2,0,4,9,0,0,0,0,1,7,0,150084,2008,21.3843,-158.1485,2,2
15,9,10,27,16,41,2,4,0,0,5,1,20,1,0,16,50,0,0,0,0,1,2,0,150085,2008,20.9133,-156.3181,2,1
15,7,10,29,20,21,2,2,0,0,2,1,50,1,0,20,30,0,0,0,0,1,4,2,150086,2008,21.9069,-159.4771,2,1
15,9,11,5,22,1,2,2,0,0,2,1,45,1,0,22,13,0,0,0,0,1,4,2,150087,2008,20.9841,-156.6688,2,1
15,9,11,5,22,55,2,3,0,0,5,1,30,1,0,23,12,0,0,0,0,2,4,1,150088,2008,21.1677,-157.0686,2,1
15,1,11,8,4,0,2,3,0,0,2,1,45,2,0,4,10,0,0,0,0,1,7,1,150089,2008,19.5067,-154.9495,2,1
15,1,11,11,14,14,1,3,0,0,0,1,35,1,0,14,26,0,0,0,0,1,3,0,150090,2008,19.0418,-155.6447,1,1
15,3,11,18,13,29,1,3,0,0,0,1,25,1,0,13,32,0,0,0,0,1,3,0,150091,2008,21.4563,-158.1729,1,1
15,9,11,22,15,12,2,3,0,0,2,2,35,2,0,15,18,0,0,0,0,1,7,0,150092,2008,20.8966,-156.4797,2,2
15,1,11,28,21,35,1,2,1,0,0,1,35,1,2,21,41,0,0,0,0,1,6,1,150093,2008,20.229,-155.7888,1,1
15,1,12,3,23,30,1,2,1,0,0,1,25,1,2,1,37,0,0,0,0,1,4,0,150094,2008,19.0715,-155.7658,1,1
15,1,12,6,16,8,1,1,0,0,0,1,35,1,0,16,19,0,2,0,0,1,7,1,150095,2008,19.4662,-154.8973,1,1
15,9,12,10,0,26,1,1,0,0,0,1,45,1,0,0,32,0,0,0,0,1,4,0,150096,2008,20.9117,-156.6889,1,1
15,1,12,12,22,30,1,2,0,0,0,1,55,1,0,4,13,0,0,0,0,1,6,1,150097,2008,20.0682,-155.8512,1,1
15,3,12,17,1,0,2,2,0,0,5,2,35,1,0,0,51,0,0,0,0,2,4,1,150098,2008,21.3371,-157.913,2,1
15,9,12,21,3,3,1,1,0,1,0,1,45,1,0,3,7,0,0,0,0,1,1,1,150099,2008,20.7852,-156.4626,1,1
15,3,12,24,15,20,1,2,1,0,0,1,25,1,0,15,29,0,0,0,0,1,4,0,150100,2008,21.3046,-157.8365,1,1
15,9,12,29,6,18,2,2,0,0,5,1,30,1,0,6,30,0,0,0,0,1,2,0,150101,2008,20.6567,-156.4387,2,1
15,3,12,29,15,20,2,2,0,0,7,2,30,1,1,15,39,0,0,0,0,1,2,0,150102,2008,21.3817,-158.0149,2,1
16,57,1,7,7,55,2,3,0,0,4,1,55,4,0,8,11,0,0,0,0,1,2,0,160001,2008,46.7223,-116.9291,2,4
16,19,1,4,19,2,2,2,0,1,4,2,75,2,0,19,9,0,0,0,0,1,6,1,160002,2008,43.5227,-112.0593,2,2
16,27,1,9,14,32,2,3,0,0,5,1,50,1,0,14,40,0,0,0,0,1,4,0,160003,2008,43.6176,-116.7826,2,1
16,55,1,10,5,0,2,3,0,1,9,6,70,3,0,5,12,0,4,0,0,2,5,0,160004,2008,47.7095,-116.869,1,4
16,43,1,11,11,25,2,4,0,1,5,1,65,4,0,11,41,0,0,0,0,1,6,0,160005,2008,44.0109,-111.5327,2,1
16,55,1,11,19,18,2,5,0,1,5,1,60,4,0,19,27,0,0,0,0,3,6,0,160006,2008,47.6699,-116.83,2,1
16,43,1,17,9,28,2,3,0,1,5,1,65,4,0,9,54,0,0,0,0,1,5,0,160007,2008,44.2158,-111.4534,2,4
16,55,1,18,14,55,2,2,0,0,5,1,25,1,0,14,59,0,0,0,0,1,6,1,160008,2008,47.7663,-116.8081,2,1
16,27,1,19,21,55,1,2,0,0,0,1,50,5,0,22,6,0,0,0,0,1,7,1,160009,2008,43.6331,-116.7842,1,1
16,57,1,20,11,55,2,4,0,1,0,1,60,3,0,12,14,0,0,0,0,1,1,0,160010,2008,46.8552,-117.0214,2,1
16,65,1,18,20,53,1,2,1,1,0,2,65,2,0,21,0,0,0,0,0,1,6,0,160011,2008,43.7574,-111.8482,1,4
16,31,1,28,9,27,2,2,0,1,1,3,65,3,0,10,1,0,0,0,0,1,2,0,160012,2008,42.4842,-113.391,2,4
16,1,1,29,18,7,2,3,0,0,2,1,35,3,0,18,17,0,0,0,0,1,3,0,160013,2008,43.5466,-116.3408,2,4
16,37,1,14,16,47,1,1,0,1,0,1,65,1,0,17,14,0,99,99,99,1,2,1,160014,2008,44.6817,-114.0637,1,1
16,27,1,31,7,14,3,3,0,1,7,1,65,4,0,7,25,0,0,0,0,1,5,0,160015,2008,43.698,-116.912,3,4
16,1,2,10,6,36,1,2,0,0,0,1,45,1,0,6,43,0,0,0,0,2,1,1,160016,2008,43.532,-116.3378,1,1
16,67,2,15,2,10,1,5,0,1,0,3,75,1,0,2,20,0,0,0,0,1,6,1,160017,2008,42.5762,-113.8621,1,1
16,53,2,16,23,30,1,5,0,0,0,1,50,6,0,23,55,0,5,0,0,1,7,1,160018,2008,42.7356,-114.587,1,1
16,31,2,13,12,14,2,2,0,0,5,1,55,4,0,12,19,0,0,0,0,1,4,0,160019,2008,42.5034,-113.7053,2,1
16,53,2,22,7,13,1,1,0,1,0,2,75,3,0,99,99,0,0,0,0,1,6,0,160020,2008,42.5956,-114.3325,1,4
16,69,2,20,14,38,1,1,0,0,0,1,35,1,0,14,43,0,0,0,0,1,4,1,160021,2008,46.4155,-116.9967,1,1
16,19,1,27,23,29,1,2,1,0,0,1,40,3,0,23,35,0,0,0,0,1,1,0,160022,2008,43.4825,-112.0171,1,2
16,5,3,1,9,9,2,2,0,1,2,1,45,1,0,9,12,0,0,0,0,1,7,1,160023,2008,42.6215,-112.0136,2,1
16,27,3,3,19,31,1,2,1,0,0,5,35,1,0,19,33,0,0,0,0,1,2,0,160024,2008,43.5835,-116.5557,1,1
16,17,3,7,19,40,1,1,0,0,0,1,55,1,0,19,54,0,0,0,0,1,6,1,160025,2008,48.0931,-116.0616,1,1
16,65,2,4,18,23,2,2,0,1,5,2,65,1,0,18,47,0,99,99,99,1,2,0,160026,2008,43.895,-111.7375,2,1
16,11,3,8,8,30,1,1,0,1,0,3,75,3,0,8,34,0,0,0,0,1,7,0,160027,2008,43.0293,-112.4083,1,4
16,69,3,8,20,15,1,1,0,1,0,1,65,1,0,20,48,0,0,0,0,1,7,1,160028,2008,46.4324,-116.8074,1,1
16,27,3,10,6,27,2,2,0,0,5,1,55,1,0,6,38,0,0,0,0,1,2,0,160029,2008,43.6042,-116.7021,2,1
16,27,3,22,19,43,1,3,0,0,0,1,35,1,0,19,56,0,0,0,0,1,7,1,160030,2008,43.531,-116.7574,1,1
16,83,3,11,22,7,1,2,1,0,0,5,35,1,0,22,15,0,99,99,99,1,3,0,160031,2008,42.5485,-114.4441,1,1
16,27,3,12,12,22,2,3,0,1,2,2,55,1,0,12,31,0,0,0,0,1,4,0,160032,2008,43.5997,-116.5071,2,1
16,19,3,16,3,23,1,1,0,0,0,3,25,2,0,3,27,0,0,0,0,1,1,1,160033,2008,43.4961,-112.0346,1,4
16,17,3,18,6,5,5,7,0,1,4,1,65,4,0,6,19,0,0,0,0,1,3,0,160034,2008,48.0485,-116.6438,5,1
16,27,3,7,20,30,2,2,0,0,0,1,20,1,0,20,39,0,0,0,0,1,6,1,160035,2008,43.6426,-116.7076,2,1
16,83,3,20,99,99,1,2,0,0,0,1,45,2,0,1,56,0,0,0,0,1,5,1,160036,2008,42.5916,-114.4405,1,2
16,13,3,27,13,20,2,4,0,0,4,1,55,3,0,13,33,0,0,0,0,2,5,0,160037,2008,43.3202,-114.2818,2,4
16,67,3,27,7,44,1,1,0,1,0,2,75,4,0,7,53,0,0,0,0,1,5,0,160038,2008,42.5686,-113.7489,1,4
16,27,3,29,22,47,1,1,0,0,0,1,35,1,0,22,58,0,0,0,0,1,7,1,160039,2008,43.6524,-116.6599,1,1
16,67,4,5,5,5,1,3,0,0,0,1,45,1,0,5,16,0,0,0,0,1,7,1,160040,2008,42.5621,-113.6921,1,1
16,1,4,7,7,38,2,2,0,0,5,1,35,1,0,7,45,0,0,0,0,1,2,0,160041,2008,43.6371,-116.2743,2,1
16,27,4,10,21,33,1,2,0,1,0,2,55,1,0,99,99,0,0,0,0,1,5,1,160042,2008,43.6519,-116.6524,1,1
16,1,4,13,22,26,2,2,0,0,5,5,40,1,0,22,28,0,0,0,0,1,1,0,160043,2008,43.57,-116.1856,2,1
16,19,4,9,13,53,2,3,0,1,8,1,65,1,0,14,3,0,0,0,0,1,4,0,160044,2008,43.5973,-111.8644,2,1
16,55,4,21,18,8,2,4,0,1,8,1,55,1,0,18,16,0,0,0,0,1,2,0,160045,2008,47.822,-116.787,2,1
16,1,4,22,0,3,2,2,0,0,5,5,50,1,0,0,6,0,0,0,0,1,3,1,160046,2008,43.605,-116.3549,2,1
16,49,3,9,17,30,1,1,0,0,0,1,35,1,0,17,47,0,0,0,0,1,1,0,160047,2008,46.1558,-115.9151,1,1
16,15,4,23,1,13,1,3,0,1,0,1,55,1,0,1,46,0,0,0,0,2,4,1,160048,2008,44.0646,-116.1211,1,1
16,37,4,23,21,3,1,1,0,1,0,1,65,1,0,21,10,0,0,0,0,1,4,0,160049,2008,43.9012,-113.5928,1,1
16,27,4,23,7,26,1,1,0,1,0,2,75,3,0,7,45,0,0,0,0,1,4,0,160050,2008,43.7867,-116.7334,1,3
16,27,4,24,7,44,3,7,0,0,8,5,60,1,0,7,51,0,99,99,99,1,5,0,160051,2008,43.6697,-116.7669,3,1
16,69,4,29,20,24,2,3,0,1,8,1,65,2,0,20,40,0,0,0,0,1,3,0,160052,2008,46.4462,-116.8181,2,1
16,21,4,30,17,35,1,3,0,1,0,1,60,1,0,17,59,0,0,0,0,1,4,1,160053,2008,48.6519,-116.0611,1,1
16,63,4,4,18,50,1,1,0,0,0,1,65,1,0,19,3,0,0,0,0,1,6,0,160054,2008,42.9112,-114.338,1,6
16,27,4,30,17,6,3,3,0,0,3,1,35,1,0,17,7,0,0,0,0,1,4,0,160055,2008,43.6578,-116.6784,2,1
16,17,5,2,13,12,3,3,0,1,4,1,55,1,0,13,20,0,0,0,0,1,6,0,160056,2008,48.1808,-116.9589,3,1
16,47,5,4,16,52,2,4,0,0,5,5,60,1,0,17,4,0,0,0,0,1,1,0,160057,2008,42.7867,-114.8886,2,1
16,11,5,4,4,0,1,5,0,1,0,2,75,1,0,99,99,0,0,0,0,1,1,0,160058,2008,43.0797,-112.3997,1,1
16,17,5,8,5,20,1,1,0,0,0,1,45,1,0,5,56,0,0,0,0,1,5,1,160059,2008,48.4054,-116.4334,1,1
16,13,5,10,0,4,1,1,0,0,0,1,55,1,0,0,13,0,0,0,0,1,7,1,160060,2008,43.6081,-114.3523,1,1
16,31,5,10,11,26,2,4,0,1,7,2,75,1,0,11,57,0,0,0,0,1,7,0,160061,2008,42.603,-113.1908,2,1
16,49,5,15,23,1,1,1,0,0,0,1,50,1,0,23,26,0,0,0,0,1,5,0,160062,2008,45.9661,-115.96,1,1
16,37,5,13,99,99,1,1,0,0,0,1,35,1,0,20,57,0,3,0,0,1,3,0,160063,2008,43.7877,-113.4462,1,1
16,17,5,16,8,24,2,4,0,1,0,1,60,1,0,8,39,0,14,0,0,1,6,0,160064,2008,48.494,-116.4543,2,1
16,55,5,16,17,36,2,2,0,0,5,1,35,1,0,17,42,0,0,0,0,1,6,0,160065,2008,47.7248,-116.7867,2,1
16,45,5,17,11,30,2,6,0,0,4,1,50,1,0,11,51,0,14,0,0,3,7,0,160066,2008,43.9584,-116.3331,2,1
16,17,5,18,0,18,1,1,0,1,0,1,65,1,0,0,23,0,0,0,0,1,1,1,160067,2008,48.1891,-116.5881,1,1
16,67,5,20,17,15,1,3,0,0,0,1,55,1,0,17,23,0,0,0,0,1,3,0,160068,2008,42.7083,-113.7445,1,1
16,69,5,21,17,0,2,2,0,0,4,5,35,1,0,17,7,0,0,0,0,1,4,0,160069,2008,46.4129,-117.0019,2,1
16,69,5,22,19,34,2,4,0,1,0,1,55,2,0,20,5,0,0,0,0,2,5,0,160070,2008,46.5082,-116.5298,2,2
16,75,5,24,15,20,2,3,0,1,5,1,65,1,0,15,28,0,0,0,0,1,7,0,160071,2008,43.9384,-116.9315,2,1
16,55,5,26,21,45,2,4,0,0,8,5,35,1,0,21,54,0,0,0,0,1,2,1,160072,2008,47.6968,-116.7808,2,1
16,87,5,24,12,30,1,1,0,0,0,1,55,1,0,12,56,0,0,0,0,1,7,0,160073,2008,44.6947,-116.8409,1,1
16,5,5,23,11,0,1,2,0,1,0,2,75,1,0,11,7,0,0,0,0,1,6,0,160074,2008,42.9624,-112.4292,1,1
16,31,5,23,0,43,1,2,1,0,0,1,55,2,2,0,49,0,0,0,0,1,6,0,160075,2008,42.5338,-113.8228,1,2
16,67,5,29,19,40,2,2,0,0,5,1,35,1,0,19,49,0,0,0,0,1,5,0,160076,2008,42.6051,-113.6533,2,1
16,55,5,28,11,25,1,1,0,0,0,1,25,1,0,11,37,0,0,0,0,1,4,0,160077,2008,47.6056,-116.8345,1,1
16,47,5,11,19,43,2,8,0,0,5,1,50,1,0,20,0,0,0,0,0,2,1,1,160078,2008,42.6957,-114.655,2,1
16,31,5,20,7,11,1,2,0,0,0,1,55,1,0,7,31,0,0,0,0,1,3,0,160079,2008,42.3807,-114.0106,1,1
16,55,5,30,15,20,1,1,0,0,0,1,40,1,0,15,38,0,0,0,0,1,6,0,160080,2008,47.8425,-116.7228,1,1
16,55,5,31,17,12,4,5,0,1,0,1,65,1,0,17,18,0,0,0,0,1,7,0,160081,2008,47.868,-116.7428,4,1
16,49,6,5,15,10,2,3,0,0,8,1,35,1,0,15,28,0,0,0,0,1,5,0,160082,2008,45.955,-115.9934,2,1
16,5,6,5,23,18,1,3,0,0,0,1,45,1,0,23,21,0,0,0,0,1,5,0,160083,2008,42.7498,-112.3929,1,1
16,33,6,7,0,36,1,1,0,1,0,2,75,1,0,0,56,0,0,0,0,1,7,1,160084,2008,44.3176,-112.188,1,1
16,45,6,13,22,48,2,3,0,0,0,1,50,1,0,22,53,0,14,0,0,1,6,1,160085,2008,43.93,-116.446,2,1
16,5,6,14,20,20,1,1,0,0,0,1,35,1,0,20,43,0,0,0,0,1,7,1,160086,2008,42.7847,-112.2004,1,1
16,17,6,5,21,10,1,1,0,0,0,1,55,2,0,21,15,0,0,0,0,1,5,1,160087,2008,48.1186,-116.1432,1,2
16,17,6,16,22,34,1,1,0,1,0,1,65,1,0,0,0,0,0,0,0,1,2,0,160088,2008,48.417,-116.508,1,1
16,13,6,1,7,24,1,3,0,0,0,1,55,1,0,7,40,0,0,0,0,2,1,0,160089,2008,43.3913,-114.2029,1,1
16,15,6,14,20,15,1,1,0,0,0,1,35,1,0,20,52,0,0,0,0,1,7,1,160090,2008,43.9505,-115.9436,1,1
16,53,6,19,7,48,1,1,0,1,0,3,75,1,0,8,4,0,0,0,0,1,5,0,160091,2008,42.5831,-114.3109,1,1
16,55,6,22,6,20,1,2,0,1,0,3,65,1,0,6,40,0,0,0,0,1,1,1,160092,2008,47.6101,-116.5139,1,1
16,31,6,21,23,46,1,7,1,1,0,3,75,1,0,23,57,0,0,0,0,1,7,0,160093,2008,42.2032,-113.0341,1,1
16,19,6,14,6,51,1,2,0,1,0,1,65,1,0,7,12,0,0,0,0,1,7,1,160094,2008,43.5049,-111.471,1,1
16,31,6,20,9,53,1,4,0,0,0,1,55,1,0,10,6,0,0,0,0,1,6,0,160095,2008,42.438,-113.8725,1,1
16,1,6,9,19,20,1,4,0,0,0,1,35,2,0,19,50,0,0,0,0,1,2,0,160096,2008,43.2954,-116.3944,1,2
16,47,6,22,5,10,2,1,0,0,0,1,50,1,0,5,24,0,0,0,0,1,1,1,160097,2008,42.8118,-114.8797,1,1
16,1,6,3,4,0,2,2,0,0,2,1,35,1,0,4,7,0,0,0,0,1,3,1,160098,2008,43.5898,-116.2436,2,1
16,85,6,22,15,58,1,2,0,1,0,1,55,1,0,16,39,0,0,0,0,1,1,0,160099,2008,44.1781,-116.1149,1,1
16,65,6,27,17,20,1,3,0,0,0,1,50,1,0,17,33,0,0,0,0,2,6,0,160100,2008,43.7331,-111.8664,1,1
16,49,6,30,13,15,1,1,0,0,0,1,25,1,0,13,41,0,0,0,0,1,2,0,160101,2008,46.2267,-115.9773,1,1
16,27,6,18,0,52,1,2,0,0,0,1,50,1,0,1,8,0,0,0,0,1,4,1,160102,2008,43.6616,-116.8697,1,1
16,39,7,6,18,17,1,1,0,0,0,1,55,1,0,18,35,0,0,0,0,1,1,0,160103,2008,43.3706,-115.2524,1,1
16,69,7,11,18,45,1,4,0,0,0,1,55,1,0,19,18,0,0,0,0,1,6,1,160104,2008,46.2516,-116.813,1,1
16,21,7,13,14,18,1,1,0,1,0,1,60,1,0,14,31,0,0,0,0,1,1,1,160105,2008,48.9388,-116.3902,1,1
16,47,7,14,6,48,1,1,0,1,0,3,75,1,0,7,4,0,99,99,99,1,2,0,160106,2008,42.8769,-114.8702,1,1
16,15,7,14,10,17,2,3,0,0,4,1,40,1,0,10,35,0,0,0,0,1,2,0,160107,2008,44.0789,-115.6614,2,1
16,39,7,12,23,7,1,1,0,0,0,1,55,1,0,23,15,0,0,0,0,1,7,1,160108,2008,43.2393,-115.8377,1,1
16,37,7,17,14,29,1,2,0,1,0,1,65,1,0,14,46,0,0,0,0,1,5,0,160109,2008,44.4098,-114.1065,1,1
16,27,7,18,99,99,1,1,0,0,0,1,45,1,0,20,58,0,0,0,0,1,6,1,160110,2008,43.5472,-116.4847,1,1
16,67,7,19,7,50,1,6,0,1,0,3,75,1,0,8,4,0,0,0,0,2,7,0,160111,2008,42.5767,-113.9211,1,1
16,27,7,19,23,23,2,4,0,0,5,1,55,1,0,23,30,0,0,0,0,1,7,1,160112,2008,43.6044,-116.673,2,1
16,15,7,22,11,30,4,10,0,1,8,1,60,2,0,11,38,0,14,0,0,1,3,0,160113,2008,43.7941,-116.2635,4,1
16,1,7,22,0,22,2,2,0,0,7,1,55,1,0,0,26,0,19,0,0,1,3,1,160114,2008,43.5795,-116.3939,2,1
16,5,7,25,18,35,1,2,0,0,0,1,45,1,0,18,46,0,0,0,0,1,6,1,160115,2008,42.7987,-112.292,1,1
16,39,7,27,16,48,1,3,0,1,0,3,75,1,0,16,51,0,0,0,0,1,1,0,160116,2008,42.9435,-115.0911,1,1
16,11,7,31,17,42,2,3,0,0,5,1,60,1,0,17,53,0,0,0,0,1,5,0,160117,2008,43.1101,-112.6012,2,1
16,7,7,31,17,3,1,1,0,0,0,1,55,1,0,17,44,0,0,0,0,1,5,0,160118,2008,42.3705,-111.5601,1,1
16,49,7,10,14,0,1,1,0,1,0,1,55,1,0,14,8,0,0,0,0,1,5,0,160119,2008,45.4282,-116.312,1,1
16,21,8,3,14,26,1,1,0,1,0,1,60,1,0,14,36,0,0,0,0,1,1,0,160120,2008,48.659,-116.3394,1,1
16,73,8,3,21,35,1,1,0,0,0,1,65,1,0,21,45,0,0,0,0,1,1,1,160121,2008,43.492,-116.7951,1,1
16,75,8,5,5,30,1,1,0,1,0,3,75,1,0,5,47,0,0,0,0,1,3,0,160122,2008,43.8236,-116.759,1,1
16,37,8,4,18,23,1,1,0,0,0,1,65,1,0,18,35,0,0,0,0,1,2,0,160123,2008,44.4318,-114.2255,1,1
16,53,8,8,5,33,1,2,0,1,0,3,75,1,0,5,43,0,0,0,0,1,6,0,160124,2008,42.6972,-114.5247,1,1
16,27,8,8,19,12,2,3,0,0,5,1,50,1,0,19,17,0,0,0,0,1,6,1,160125,2008,43.6486,-116.6133,2,1
16,49,8,11,11,50,2,4,0,1,8,1,55,1,0,11,58,0,0,0,0,1,2,1,160126,2008,46.1987,-116.0098,2,1
16,1,8,13,8,15,2,2,0,0,2,1,55,1,0,8,59,0,0,0,0,1,4,0,160127,2008,43.6884,-116.3366,2,1
16,19,8,16,6,1,2,2,0,1,5,1,65,1,0,6,10,0,0,0,0,1,7,0,160128,2008,43.5654,-111.9241,2,1
16,27,8,17,16,0,1,3,0,1,0,1,65,1,0,16,12,0,0,0,0,1,1,0,160129,2008,43.8432,-116.9545,1,1
16,63,8,17,23,0,1,3,0,1,0,1,65,1,0,23,9,0,0,0,0,1,1,0,160130,2008,42.9643,-114.3031,1,1
16,19,8,13,22,43,2,3,0,0,1,5,35,1,0,22,49,0,0,0,0,1,4,1,160131,2008,43.476,-111.9847,2,1
16,55,8,20,10,21,2,2,0,0,8,1,55,2,0,10,48,0,0,0,0,1,4,0,160132,2008,47.508,-116.5374,2,2
16,75,8,22,22,30,1,1,0,0,0,1,25,1,0,23,25,0,0,0,0,1,6,1,160133,2008,44.0669,-116.8773,1,1
16,17,8,26,17,29,2,3,0,0,6,1,60,1,0,17,41,0,0,0,0,1,3,0,160134,2008,48.1545,-117.0226,2,1
16,83,8,29,18,16,2,3,0,1,2,1,65,1,0,18,28,0,0,0,0,1,6,1,160135,2008,42.0013,-114.67,2,1
